time,field_value,field_friendly_name
2025-09-03T13:51:57.306528Z,30.0,atmosphere
2025-09-03T13:51:57.317987Z,0.0,channel
2025-09-03T13:51:57.329561Z,135.0,cognitiveHighLowBalance
2025-09-03T13:51:57.345877Z,10.0,concentration
2025-09-03T13:51:57.360630Z,0.0,dissatisfied
2025-09-03T13:51:57.371854Z,61.0,emotionBalance
2025-09-03T13:51:57.382377Z,211.0,emotionCognitiveRatio
2025-09-03T13:51:57.395430Z,8.0,emotionEnergyBalance
2025-09-03T13:51:57.407744Z,18.0,energy
2025-09-03T13:51:57.418790Z,30.0,excitement
2025-09-03T13:51:57.430014Z,18.0,extremeEmotion
2025-09-03T13:51:57.446569Z,91.0,finalRiskLevel
2025-09-03T13:51:57.460132Z,16.0,hesitation
2025-09-03T13:51:57.472208Z,2.0,imagination
2025-09-03T13:51:57.483226Z,59.0,index
2025-09-03T13:51:57.497147Z,0.0,joy
2025-09-03T13:51:57.507464Z,0.0,mentalEffort
2025-09-03T13:51:57.519475Z,97.0,offlineLVA-cognitiveStress
2025-09-03T13:51:57.531025Z,0.0,offlineLVA-deceptionPatterns
2025-09-03T13:51:57.545115Z,87.0,offlineLVA-emotionStress
2025-09-03T13:51:57.557014Z,107.0,offlineLVA-frgStress
2025-09-03T13:51:57.567660Z,105.0,offlineLVA-globalStress
2025-09-03T13:51:57.579898Z,5.0,offlineLVA-riskProbability
2025-09-03T13:51:57.590948Z,101.0,offlineLVA-riskStress
2025-09-03T13:51:57.603891Z,93.0,offlineLVA-subjectiveEffortLevel
2025-09-03T13:51:57.616185Z,13.0,offlineLVA-value
2025-09-03T13:51:57.627610Z,13.0,onlineLVA
2025-09-03T13:51:57.639402Z,1828.0,overallCognitiveActivity
2025-09-03T13:51:57.650630Z,4.0,oz1
2025-09-03T13:51:57.661590Z,3.0,oz2
2025-09-03T13:51:57.674114Z,104.0,risk1
2025-09-03T13:51:57.686204Z,91.0,risk2
2025-09-03T13:51:57.697149Z,194.0,riskOZ
2025-09-03T13:51:57.708601Z,0.0,sad
2025-09-03T13:51:57.721158Z,4.0,stress
2025-09-03T13:51:57.732170Z,17.0,uncertainty
2025-09-03T13:51:57.745227Z,0.0,uneasy
2025-09-03T13:51:57.758131Z,13.0,voiceEnergy
2025-09-03T13:51:57.769092Z,6.0,EDP-Anticipation
2025-09-03T13:51:57.779688Z,51.0,EDP-Concentrated
2025-09-03T13:51:57.791744Z,36.0,EDP-Confident
2025-09-03T13:51:57.803355Z,71.0,EDP-Distress
2025-09-03T13:51:57.814994Z,85.0,EDP-Emotional
2025-09-03T13:51:57.826367Z,58.0,EDP-Energetic
2025-09-03T13:51:57.837915Z,33.0,EDP-Hesitation
2025-09-03T13:51:57.849175Z,0.0,EDP-Passionate
2025-09-03T13:51:57.860672Z,47.0,EDP-Stressful
2025-09-03T13:51:57.873520Z,24.0,EDP-Thoughtful
2025-09-03T13:51:57.885644Z,4.0,EDP-Uneasy
2025-09-03T13:51:57.896285Z,35.0,EmotionPlayer-Aggression
2025-09-03T13:51:57.908321Z,106.0,EmotionPlayer-Energy
2025-09-03T13:51:57.919594Z,0.0,EmotionPlayer-Joy
2025-09-03T13:51:57.930938Z,255.0,EmotionPlayer-Risk
2025-09-03T13:51:57.946956Z,0.0,EmotionPlayer-Sad
2025-09-03T13:51:57.962144Z,62.0,EmotionPlayer-Stress
2025-09-03T13:51:57.974069Z,18.0,JQ
2025-09-03T13:51:57.985716Z,49.0,JQcl
2025-09-03T13:51:57.996703Z,97.0,LVA-CognitiveStress
2025-09-03T13:51:58.009517Z,92.0,LVA-EmotionStress
2025-09-03T13:51:58.021073Z,114.0,LVA-EnergyStress
2025-09-03T13:51:58.032816Z,94.0,LVA-GlobalStress
2025-09-03T13:51:58.046438Z,94.0,LVA-MentalEffort
2025-09-03T13:51:58.059262Z,96.0,LVA-SOSStress
2025-09-03T13:51:58.069679Z,105.0,LVARiskStress
2025-09-03T13:51:58.082608Z,86.0,SOS
2025-09-03T13:51:58.094013Z,673.0,VOL1
2025-09-03T13:51:58.106022Z,63.0,VOL2
2025-09-03T13:51:58.116873Z,0.0,aggression
2025-09-03T13:51:58.128206Z,0.0,anticipation
2025-09-03T13:51:58.142031Z,0.0,arousal
2025-09-03T13:51:58.152941Z,30.0,atmosphere
2025-09-03T13:51:58.163353Z,1.0,channel
2025-09-03T13:51:58.173799Z,114.0,cognitiveHighLowBalance
2025-09-03T13:51:58.183585Z,9.0,concentration
2025-09-03T13:51:58.194365Z,0.0,dissatisfied
2025-09-03T13:51:58.204410Z,60.0,emotionBalance
2025-09-03T13:51:58.213032Z,211.0,emotionCognitiveRatio
2025-09-03T13:51:58.223646Z,8.0,emotionEnergyBalance
2025-09-03T13:51:58.233508Z,18.0,energy
2025-09-03T13:51:58.244624Z,30.0,excitement
2025-09-03T13:51:58.256620Z,18.0,extremeEmotion
2025-09-03T13:51:58.265675Z,91.0,finalRiskLevel
2025-09-03T13:51:58.276732Z,16.0,hesitation
2025-09-03T13:51:58.288235Z,3.0,imagination
2025-09-03T13:51:58.300625Z,60.0,index
2025-09-03T13:51:58.313002Z,0.0,joy
2025-09-03T13:51:58.324529Z,0.0,mentalEffort
2025-09-03T13:51:58.335855Z,97.0,offlineLVA-cognitiveStress
2025-09-03T13:51:58.349008Z,0.0,offlineLVA-deceptionPatterns
2025-09-03T13:51:58.363386Z,87.0,offlineLVA-emotionStress
2025-09-03T13:51:58.379828Z,108.0,offlineLVA-frgStress
2025-09-03T13:51:58.395082Z,106.0,offlineLVA-globalStress
2025-09-03T13:51:58.410885Z,5.0,offlineLVA-riskProbability
2025-09-03T13:51:58.423667Z,101.0,offlineLVA-riskStress
2025-09-03T13:51:58.433875Z,93.0,offlineLVA-subjectiveEffortLevel
2025-09-03T13:51:58.444788Z,13.0,offlineLVA-value
2025-09-03T13:51:58.453694Z,13.0,onlineLVA
2025-09-03T13:51:58.462919Z,1815.0,overallCognitiveActivity
2025-09-03T13:51:58.472438Z,4.0,oz1
2025-09-03T13:51:58.482210Z,3.0,oz2
2025-09-03T13:51:58.491614Z,105.0,risk1
2025-09-03T13:51:58.500903Z,91.0,risk2
2025-09-03T13:51:58.509908Z,194.0,riskOZ
2025-09-03T13:51:58.520000Z,0.0,sad
2025-09-03T13:51:58.529067Z,4.0,stress
2025-09-03T13:51:58.537289Z,17.0,uncertainty
2025-09-03T13:51:58.546817Z,0.0,uneasy
2025-09-03T13:51:58.555510Z,13.0,voiceEnergy
2025-09-03T13:51:58.566058Z,4.0,EDP-Anticipation
2025-09-03T13:51:58.575609Z,70.0,EDP-Concentrated
2025-09-03T13:51:58.586033Z,42.0,EDP-Confident
2025-09-03T13:51:58.596586Z,40.0,EDP-Distress
2025-09-03T13:51:58.608649Z,76.0,EDP-Emotional
2025-09-03T13:51:58.618675Z,43.0,EDP-Energetic
2025-09-03T13:51:58.629894Z,31.0,EDP-Hesitation
2025-09-03T13:51:58.640519Z,0.0,EDP-Passionate
2025-09-03T13:51:58.650840Z,38.0,EDP-Stressful
2025-09-03T13:51:58.661442Z,24.0,EDP-Thoughtful
2025-09-03T13:51:58.673290Z,2.0,EDP-Uneasy
2025-09-03T13:51:58.682798Z,23.0,EmotionPlayer-Aggression
2025-09-03T13:51:58.693151Z,99.0,EmotionPlayer-Energy
2025-09-03T13:51:58.703305Z,0.0,EmotionPlayer-Joy
2025-09-03T13:51:58.714060Z,255.0,EmotionPlayer-Risk
2025-09-03T13:51:58.724231Z,0.0,EmotionPlayer-Sad
2025-09-03T13:51:58.734304Z,53.0,EmotionPlayer-Stress
2025-09-03T13:51:58.747064Z,14.0,JQ
2025-09-03T13:51:58.756547Z,50.0,JQcl
2025-09-03T13:51:58.767491Z,104.0,LVA-CognitiveStress
2025-09-03T13:51:58.778979Z,103.0,LVA-EmotionStress
2025-09-03T13:51:58.789318Z,83.0,LVA-EnergyStress
2025-09-03T13:51:58.801034Z,81.0,LVA-GlobalStress
2025-09-03T13:51:58.811557Z,93.0,LVA-MentalEffort
2025-09-03T13:51:58.825300Z,91.0,LVA-SOSStress
2025-09-03T13:51:58.835470Z,101.0,LVARiskStress
2025-09-03T13:51:58.847572Z,80.0,SOS
2025-09-03T13:51:58.858449Z,692.0,VOL1
2025-09-03T13:51:58.868719Z,63.0,VOL2
2025-09-03T13:51:58.878837Z,0.0,aggression
2025-09-03T13:51:58.888957Z,0.0,anticipation
2025-09-03T13:51:58.899642Z,0.0,arousal
2025-09-03T13:51:58.910797Z,30.0,atmosphere
2025-09-03T13:51:58.921143Z,0.0,channel
2025-09-03T13:51:58.931411Z,106.0,cognitiveHighLowBalance
2025-09-03T13:51:58.942026Z,22.0,concentration
2025-09-03T13:51:58.952973Z,0.0,dissatisfied
2025-09-03T13:51:58.963144Z,55.0,emotionBalance
2025-09-03T13:51:58.973874Z,152.0,emotionCognitiveRatio
2025-09-03T13:51:58.984296Z,11.0,emotionEnergyBalance
2025-09-03T13:51:58.994850Z,9.0,energy
2025-09-03T13:51:59.005606Z,30.0,excitement
2025-09-03T13:51:59.016496Z,8.0,extremeEmotion
2025-09-03T13:51:59.026442Z,70.0,finalRiskLevel
2025-09-03T13:51:59.037084Z,15.0,hesitation
2025-09-03T13:51:59.049184Z,1.0,imagination
2025-09-03T13:51:59.058148Z,61.0,index
2025-09-03T13:51:59.067757Z,0.0,joy
2025-09-03T13:51:59.077692Z,0.0,mentalEffort
2025-09-03T13:51:59.087713Z,101.0,offlineLVA-cognitiveStress
2025-09-03T13:51:59.098268Z,0.0,offlineLVA-deceptionPatterns
2025-09-03T13:51:59.109880Z,101.0,offlineLVA-emotionStress
2025-09-03T13:51:59.120426Z,63.0,offlineLVA-frgStress
2025-09-03T13:51:59.130221Z,97.0,offlineLVA-globalStress
2025-09-03T13:51:59.142835Z,5.0,offlineLVA-riskProbability
2025-09-03T13:51:59.151279Z,93.0,offlineLVA-riskStress
2025-09-03T13:51:59.161555Z,93.0,offlineLVA-subjectiveEffortLevel
2025-09-03T13:51:59.170923Z,13.0,offlineLVA-value
2025-09-03T13:51:59.182132Z,13.0,onlineLVA
2025-09-03T13:51:59.192312Z,1276.0,overallCognitiveActivity
2025-09-03T13:51:59.201662Z,3.0,oz1
2025-09-03T13:51:59.210844Z,3.0,oz2
2025-09-03T13:51:59.220691Z,101.0,risk1
2025-09-03T13:51:59.230089Z,70.0,risk2
2025-09-03T13:51:59.241237Z,133.0,riskOZ
2025-09-03T13:51:59.250464Z,0.0,sad
2025-09-03T13:51:59.259804Z,2.0,stress
2025-09-03T13:51:59.269878Z,15.0,uncertainty
2025-09-03T13:51:59.280581Z,0.0,uneasy
2025-09-03T13:51:59.296364Z,13.0,voiceEnergy
2025-09-03T13:51:59.306821Z,4.0,EDP-Anticipation
2025-09-03T13:51:59.316913Z,70.0,EDP-Concentrated
2025-09-03T13:51:59.326166Z,42.0,EDP-Confident
2025-09-03T13:51:59.335947Z,40.0,EDP-Distress
2025-09-03T13:51:59.346427Z,75.0,EDP-Emotional
2025-09-03T13:51:59.357031Z,48.0,EDP-Energetic
2025-09-03T13:51:59.364883Z,31.0,EDP-Hesitation
2025-09-03T13:51:59.374311Z,0.0,EDP-Passionate
2025-09-03T13:51:59.384640Z,39.0,EDP-Stressful
2025-09-03T13:51:59.395561Z,24.0,EDP-Thoughtful
2025-09-03T13:51:59.407458Z,2.0,EDP-Uneasy
2025-09-03T13:51:59.419921Z,26.0,EmotionPlayer-Aggression
2025-09-03T13:51:59.432894Z,101.0,EmotionPlayer-Energy
2025-09-03T13:51:59.444493Z,0.0,EmotionPlayer-Joy
2025-09-03T13:51:59.456551Z,255.0,EmotionPlayer-Risk
2025-09-03T13:51:59.468329Z,0.0,EmotionPlayer-Sad
2025-09-03T13:51:59.484168Z,53.0,EmotionPlayer-Stress
2025-09-03T13:51:59.499667Z,14.0,JQ
2025-09-03T13:51:59.511265Z,49.0,JQcl
2025-09-03T13:51:59.528798Z,104.0,LVA-CognitiveStress
2025-09-03T13:51:59.540319Z,104.0,LVA-EmotionStress
2025-09-03T13:51:59.551945Z,91.0,LVA-EnergyStress
2025-09-03T13:51:59.567421Z,81.0,LVA-GlobalStress
2025-09-03T13:51:59.581624Z,97.0,LVA-MentalEffort
2025-09-03T13:51:59.592864Z,90.0,LVA-SOSStress
2025-09-03T13:51:59.603990Z,101.0,LVARiskStress
2025-09-03T13:51:59.615107Z,80.0,SOS
2025-09-03T13:51:59.628707Z,692.0,VOL1
2025-09-03T13:51:59.639640Z,63.0,VOL2
2025-09-03T13:51:59.652051Z,0.0,aggression
2025-09-03T13:51:59.667450Z,0.0,anticipation
2025-09-03T13:51:59.683668Z,0.0,arousal
2025-09-03T13:51:59.695544Z,30.0,atmosphere
2025-09-03T13:51:59.706929Z,1.0,channel
2025-09-03T13:51:59.718648Z,94.0,cognitiveHighLowBalance
2025-09-03T13:51:59.730079Z,22.0,concentration
2025-09-03T13:51:59.741680Z,0.0,dissatisfied
2025-09-03T13:51:59.753313Z,55.0,emotionBalance
2025-09-03T13:51:59.767370Z,150.0,emotionCognitiveRatio
2025-09-03T13:51:59.783832Z,9.0,emotionEnergyBalance
2025-09-03T13:51:59.799003Z,11.0,energy
2025-09-03T13:51:59.810195Z,30.0,excitement
2025-09-03T13:51:59.824728Z,9.0,extremeEmotion
2025-09-03T13:51:59.833943Z,70.0,finalRiskLevel
2025-09-03T13:51:59.846210Z,15.0,hesitation
2025-09-03T13:51:59.856895Z,0.0,imagination
2025-09-03T13:51:59.867545Z,62.0,index
2025-09-03T13:51:59.878546Z,0.0,joy
2025-09-03T13:51:59.889605Z,0.0,mentalEffort
2025-09-03T13:51:59.901948Z,101.0,offlineLVA-cognitiveStress
2025-09-03T13:51:59.913579Z,0.0,offlineLVA-deceptionPatterns
2025-09-03T13:51:59.924773Z,102.0,offlineLVA-emotionStress
2025-09-03T13:51:59.936494Z,63.0,offlineLVA-frgStress
2025-09-03T13:51:59.948350Z,95.0,offlineLVA-globalStress
2025-09-03T13:51:59.960127Z,5.0,offlineLVA-riskProbability
2025-09-03T13:51:59.973660Z,93.0,offlineLVA-riskStress
2025-09-03T13:51:59.985279Z,96.0,offlineLVA-subjectiveEffortLevel
2025-09-03T13:51:59.998315Z,13.0,offlineLVA-value
2025-09-03T13:52:00.011309Z,13.0,onlineLVA
2025-09-03T13:52:00.020485Z,1276.0,overallCognitiveActivity
2025-09-03T13:52:00.037133Z,3.0,oz1
2025-09-03T13:52:00.051342Z,3.0,oz2
2025-09-03T13:52:00.068366Z,101.0,risk1
2025-09-03T13:52:00.083823Z,70.0,risk2
2025-09-03T13:52:00.098885Z,133.0,riskOZ
2025-09-03T13:52:00.113932Z,0.0,sad
2025-09-03T13:52:00.127807Z,2.0,stress
2025-09-03T13:52:00.138346Z,15.0,uncertainty
2025-09-03T13:52:00.153536Z,0.0,uneasy
2025-09-03T13:52:00.164886Z,13.0,voiceEnergy
2025-09-03T13:52:00.173753Z,11.0,EDP-Anticipation
2025-09-03T13:52:00.182657Z,70.0,EDP-Concentrated
2025-09-03T13:52:00.191879Z,52.0,EDP-Confident
2025-09-03T13:52:00.201389Z,16.0,EDP-Distress
2025-09-03T13:52:00.210866Z,68.0,EDP-Emotional
2025-09-03T13:52:00.219736Z,43.0,EDP-Energetic
2025-09-03T13:52:00.229867Z,19.0,EDP-Hesitation
2025-09-03T13:52:00.238335Z,0.0,EDP-Passionate
2025-09-03T13:52:00.253658Z,36.0,EDP-Stressful
2025-09-03T13:52:00.264332Z,20.0,EDP-Thoughtful
2025-09-03T13:52:00.273648Z,1.0,EDP-Uneasy
2025-09-03T13:52:00.284168Z,17.0,EmotionPlayer-Aggression
2025-09-03T13:52:00.296893Z,96.0,EmotionPlayer-Energy
2025-09-03T13:52:00.308239Z,0.0,EmotionPlayer-Joy
2025-09-03T13:52:00.318626Z,255.0,EmotionPlayer-Risk
2025-09-03T13:52:00.329776Z,0.0,EmotionPlayer-Sad
2025-09-03T13:52:00.340983Z,46.0,EmotionPlayer-Stress
2025-09-03T13:52:00.353325Z,14.0,JQ
2025-09-03T13:52:00.364901Z,35.0,JQcl
2025-09-03T13:52:00.375205Z,114.0,LVA-CognitiveStress
2025-09-03T13:52:00.384993Z,106.0,LVA-EmotionStress
2025-09-03T13:52:00.399685Z,93.0,LVA-EnergyStress
2025-09-03T13:52:00.410164Z,83.0,LVA-GlobalStress
2025-09-03T13:52:00.420412Z,85.0,LVA-MentalEffort
2025-09-03T13:52:00.430851Z,74.0,LVA-SOSStress
2025-09-03T13:52:00.441285Z,107.0,LVARiskStress
2025-09-03T13:52:00.452369Z,64.0,SOS
2025-09-03T13:52:00.462543Z,832.0,VOL1
2025-09-03T13:52:00.473335Z,63.0,VOL2
2025-09-03T13:52:00.484417Z,0.0,aggression
2025-09-03T13:52:00.495956Z,0.0,anticipation
2025-09-03T13:52:00.505523Z,0.0,arousal
2025-09-03T13:52:00.517525Z,30.0,atmosphere
2025-09-03T13:52:00.529842Z,0.0,channel
2025-09-03T13:52:00.541362Z,80.0,cognitiveHighLowBalance
2025-09-03T13:52:00.553075Z,18.0,concentration
2025-09-03T13:52:00.563686Z,0.0,dissatisfied
2025-09-03T13:52:00.576396Z,56.0,emotionBalance
2025-09-03T13:52:00.587719Z,161.0,emotionCognitiveRatio
2025-09-03T13:52:00.598364Z,8.0,emotionEnergyBalance
2025-09-03T13:52:00.609683Z,11.0,energy
2025-09-03T13:52:00.620760Z,28.0,excitement
2025-09-03T13:52:00.630481Z,6.0,extremeEmotion
2025-09-03T13:52:00.642648Z,49.0,finalRiskLevel
2025-09-03T13:52:00.653930Z,12.0,hesitation
2025-09-03T13:52:00.664882Z,0.0,imagination
2025-09-03T13:52:00.676073Z,63.0,index
2025-09-03T13:52:00.686922Z,0.0,joy
2025-09-03T13:52:00.699371Z,0.0,mentalEffort
2025-09-03T13:52:00.709879Z,109.0,offlineLVA-cognitiveStress
2025-09-03T13:52:00.721519Z,0.0,offlineLVA-deceptionPatterns
2025-09-03T13:52:00.732831Z,105.0,offlineLVA-emotionStress
2025-09-03T13:52:00.743743Z,68.0,offlineLVA-frgStress
2025-09-03T13:52:00.755414Z,97.0,offlineLVA-globalStress
2025-09-03T13:52:00.768428Z,5.0,offlineLVA-riskProbability
2025-09-03T13:52:00.779606Z,100.0,offlineLVA-riskStress
2025-09-03T13:52:00.790744Z,84.0,offlineLVA-subjectiveEffortLevel
2025-09-03T13:52:00.800968Z,7.0,offlineLVA-value
2025-09-03T13:52:00.811826Z,0.0,onlineLVA
2025-09-03T13:52:00.825528Z,1137.0,overallCognitiveActivity
2025-09-03T13:52:00.836696Z,2.0,oz1
2025-09-03T13:52:00.848978Z,3.0,oz2
2025-09-03T13:52:00.860268Z,107.0,risk1
2025-09-03T13:52:00.873406Z,49.0,risk2
2025-09-03T13:52:00.884948Z,96.0,riskOZ
2025-09-03T13:52:00.896006Z,0.0,sad
2025-09-03T13:52:00.908903Z,2.0,stress
2025-09-03T13:52:00.919345Z,14.0,uncertainty
2025-09-03T13:52:00.932180Z,0.0,uneasy
2025-09-03T13:52:00.943658Z,16.0,voiceEnergy
2025-09-03T13:52:00.954771Z,8.0,EDP-Anticipation
2025-09-03T13:52:00.965783Z,67.0,EDP-Concentrated
2025-09-03T13:52:00.980702Z,52.0,EDP-Confident
2025-09-03T13:52:00.991675Z,16.0,EDP-Distress
2025-09-03T13:52:01.004195Z,67.0,EDP-Emotional
2025-09-03T13:52:01.015777Z,45.0,EDP-Energetic
2025-09-03T13:52:01.027198Z,15.0,EDP-Hesitation
2025-09-03T13:52:01.037656Z,0.0,EDP-Passionate
2025-09-03T13:52:01.049622Z,37.0,EDP-Stressful
2025-09-03T13:52:01.060346Z,20.0,EDP-Thoughtful
2025-09-03T13:52:01.070669Z,12.0,EDP-Uneasy
2025-09-03T13:52:01.083866Z,20.0,EmotionPlayer-Aggression
2025-09-03T13:52:01.094001Z,98.0,EmotionPlayer-Energy
2025-09-03T13:52:01.104858Z,0.0,EmotionPlayer-Joy
2025-09-03T13:52:01.116346Z,255.0,EmotionPlayer-Risk
2025-09-03T13:52:01.126841Z,0.0,EmotionPlayer-Sad
2025-09-03T13:52:01.137902Z,48.0,EmotionPlayer-Stress
2025-09-03T13:52:01.149822Z,15.0,JQ
2025-09-03T13:52:01.161016Z,39.0,JQcl
2025-09-03T13:52:01.173046Z,114.0,LVA-CognitiveStress
2025-09-03T13:52:01.184769Z,106.0,LVA-EmotionStress
2025-09-03T13:52:01.195435Z,91.0,LVA-EnergyStress
2025-09-03T13:52:01.205851Z,87.0,LVA-GlobalStress
2025-09-03T13:52:01.216803Z,85.0,LVA-MentalEffort
2025-09-03T13:52:01.227567Z,65.0,LVA-SOSStress
2025-09-03T13:52:01.238438Z,108.0,LVARiskStress
2025-09-03T13:52:01.250543Z,57.0,SOS
2025-09-03T13:52:01.260601Z,832.0,VOL1
2025-09-03T13:52:01.271022Z,63.0,VOL2
2025-09-03T13:52:01.281060Z,0.0,aggression
2025-09-03T13:52:01.290877Z,0.0,anticipation
2025-09-03T13:52:01.300594Z,0.0,arousal
2025-09-03T13:52:01.310860Z,30.0,atmosphere
2025-09-03T13:52:01.321218Z,1.0,channel
2025-09-03T13:52:01.332045Z,85.0,cognitiveHighLowBalance
2025-09-03T13:52:01.341655Z,16.0,concentration
2025-09-03T13:52:01.354148Z,0.0,dissatisfied
2025-09-03T13:52:01.365270Z,56.0,emotionBalance
2025-09-03T13:52:01.375923Z,161.0,emotionCognitiveRatio
2025-09-03T13:52:01.386146Z,8.0,emotionEnergyBalance
2025-09-03T13:52:01.395903Z,11.0,energy
2025-09-03T13:52:01.408416Z,27.0,excitement
2025-09-03T13:52:01.417145Z,8.0,extremeEmotion
2025-09-03T13:52:01.426866Z,70.0,finalRiskLevel
2025-09-03T13:52:01.438452Z,10.0,hesitation
2025-09-03T13:52:01.450721Z,0.0,imagination
2025-09-03T13:52:01.459976Z,64.0,index
2025-09-03T13:52:01.470103Z,0.0,joy
2025-09-03T13:52:01.480496Z,0.0,mentalEffort
2025-09-03T13:52:01.490594Z,109.0,offlineLVA-cognitiveStress
2025-09-03T13:52:01.501002Z,0.0,offlineLVA-deceptionPatterns
2025-09-03T13:52:01.511507Z,107.0,offlineLVA-emotionStress
2025-09-03T13:52:01.521300Z,103.0,offlineLVA-frgStress
2025-09-03T13:52:01.532367Z,98.0,offlineLVA-globalStress
2025-09-03T13:52:01.542228Z,18.0,offlineLVA-riskProbability
2025-09-03T13:52:01.555481Z,108.0,offlineLVA-riskStress
2025-09-03T13:52:01.566467Z,84.0,offlineLVA-subjectiveEffortLevel
2025-09-03T13:52:01.576863Z,0.0,offlineLVA-value
2025-09-03T13:52:01.585781Z,0.0,onlineLVA
2025-09-03T13:52:01.595006Z,1135.0,overallCognitiveActivity
2025-09-03T13:52:01.605201Z,3.0,oz1
2025-09-03T13:52:01.617367Z,3.0,oz2
2025-09-03T13:52:01.628617Z,108.0,risk1
2025-09-03T13:52:01.638206Z,70.0,risk2
2025-09-03T13:52:01.647194Z,133.0,riskOZ
2025-09-03T13:52:01.656099Z,0.0,sad
2025-09-03T13:52:01.665813Z,3.0,stress
2025-09-03T13:52:01.675294Z,14.0,uncertainty
2025-09-03T13:52:01.684621Z,0.0,uneasy
2025-09-03T13:52:01.693889Z,16.0,voiceEnergy
2025-09-03T13:52:01.703154Z,4.0,EDP-Anticipation
2025-09-03T13:52:01.713589Z,88.0,EDP-Concentrated
2025-09-03T13:52:01.723851Z,36.0,EDP-Confident
2025-09-03T13:52:01.733966Z,55.0,EDP-Distress
2025-09-03T13:52:01.744589Z,84.0,EDP-Emotional
2025-09-03T13:52:01.756138Z,30.0,EDP-Energetic
2025-09-03T13:52:01.765989Z,31.0,EDP-Hesitation
2025-09-03T13:52:01.775781Z,0.0,EDP-Passionate
2025-09-03T13:52:01.786122Z,32.0,EDP-Stressful
2025-09-03T13:52:01.796401Z,22.0,EDP-Thoughtful
2025-09-03T13:52:01.805748Z,1.0,EDP-Uneasy
2025-09-03T13:52:01.824150Z,13.0,EmotionPlayer-Aggression
2025-09-03T13:52:01.834296Z,84.0,EmotionPlayer-Energy
2025-09-03T13:52:01.844578Z,0.0,EmotionPlayer-Joy
2025-09-03T13:52:01.854946Z,255.0,EmotionPlayer-Risk
2025-09-03T13:52:01.865164Z,0.0,EmotionPlayer-Sad
2025-09-03T13:52:01.876778Z,37.0,EmotionPlayer-Stress
2025-09-03T13:52:01.886430Z,12.0,JQ
2025-09-03T13:52:01.896609Z,51.0,JQcl
2025-09-03T13:52:01.907683Z,92.0,LVA-CognitiveStress
2025-09-03T13:52:01.917583Z,96.0,LVA-EmotionStress
2025-09-03T13:52:01.928140Z,74.0,LVA-EnergyStress
2025-09-03T13:52:01.935450Z,77.0,LVA-GlobalStress
2025-09-03T13:52:01.944038Z,97.0,LVA-MentalEffort
2025-09-03T13:52:01.953997Z,105.0,LVA-SOSStress
2025-09-03T13:52:01.963548Z,93.0,LVARiskStress
2025-09-03T13:52:01.974139Z,88.0,SOS
2025-09-03T13:52:01.983565Z,685.0,VOL1
2025-09-03T13:52:01.992793Z,63.0,VOL2
2025-09-03T13:52:02.002771Z,0.0,aggression
2025-09-03T13:52:02.013836Z,0.0,anticipation
2025-09-03T13:52:02.023737Z,0.0,arousal
2025-09-03T13:52:02.034338Z,30.0,atmosphere
2025-09-03T13:52:02.046022Z,0.0,channel
2025-09-03T13:52:02.057294Z,95.0,cognitiveHighLowBalance
2025-09-03T13:52:02.068473Z,29.0,concentration
2025-09-03T13:52:02.078400Z,0.0,dissatisfied
2025-09-03T13:52:02.089090Z,57.0,emotionBalance
2025-09-03T13:52:02.099817Z,170.0,emotionCognitiveRatio
2025-09-03T13:52:02.111925Z,21.0,emotionEnergyBalance
2025-09-03T13:52:02.122452Z,6.0,energy
2025-09-03T13:52:02.133655Z,30.0,excitement
2025-09-03T13:52:02.143945Z,10.0,extremeEmotion
2025-09-03T13:52:02.158146Z,63.0,finalRiskLevel
2025-09-03T13:52:02.168519Z,17.0,hesitation
2025-09-03T13:52:02.181123Z,2.0,imagination
2025-09-03T13:52:02.190668Z,65.0,index
2025-09-03T13:52:02.200700Z,0.0,joy
2025-09-03T13:52:02.210996Z,0.0,mentalEffort
2025-09-03T13:52:02.221620Z,94.0,offlineLVA-cognitiveStress
2025-09-03T13:52:02.232042Z,0.0,offlineLVA-deceptionPatterns
2025-09-03T13:52:02.241946Z,93.0,offlineLVA-emotionStress
2025-09-03T13:52:02.252185Z,56.0,offlineLVA-frgStress
2025-09-03T13:52:02.261883Z,92.0,offlineLVA-globalStress
2025-09-03T13:52:02.272598Z,14.0,offlineLVA-riskProbability
2025-09-03T13:52:02.283745Z,89.0,offlineLVA-riskStress
2025-09-03T13:52:02.295275Z,94.0,offlineLVA-subjectiveEffortLevel
2025-09-03T13:52:02.307040Z,13.0,offlineLVA-value
2025-09-03T13:52:02.320216Z,13.0,onlineLVA
2025-09-03T13:52:02.330388Z,1629.0,overallCognitiveActivity
2025-09-03T13:52:02.341359Z,3.0,oz1
2025-09-03T13:52:02.352474Z,3.0,oz2
2025-09-03T13:52:02.363408Z,93.0,risk1
2025-09-03T13:52:02.374159Z,63.0,risk2
2025-09-03T13:52:02.385356Z,133.0,riskOZ
2025-09-03T13:52:02.396390Z,0.0,sad
2025-09-03T13:52:02.407178Z,1.0,stress
2025-09-03T13:52:02.419967Z,18.0,uncertainty
2025-09-03T13:52:02.429329Z,0.0,uneasy
2025-09-03T13:52:02.440063Z,13.0,voiceEnergy
2025-09-03T13:52:02.450481Z,3.0,EDP-Anticipation
2025-09-03T13:52:02.461851Z,87.0,EDP-Concentrated
