time,state,topic
2025-11-08T14:07:51.245432Z,220.0,PM1/sensor/steinel_lux/state
2025-11-08T14:07:51.339576Z,10.06,PM1/sensor/steinel_dptmp/state
2025-11-08T14:07:51.441756Z,100714.3,PM1/sensor/steinel_rel_air_pressure/state
2025-11-08T14:07:59.247294Z,154.0,PM1/sensor/ee_lux/state
2025-11-08T14:08:01.257327Z,25.48,PM1/sensor/steinel_tmp/state
2025-11-08T14:08:01.356022Z,10.07,PM1/sensor/steinel_dptmp/state
2025-11-08T14:08:01.460138Z,99910.0,PM1/sensor/steinel_abs_air_pressure/state
2025-11-08T14:08:01.460180Z,100715.3,PM1/sensor/steinel_rel_air_pressure/state
2025-11-08T14:08:02.829588Z,148.0,PM1/sensor/ee_lux/state
2025-11-08T14:08:03.339342Z,142.0,PM1/sensor/ee_lux/state
2025-11-08T14:08:03.846664Z,134.96,PM1/sensor/ee_lux/state
2025-11-08T14:08:03.947458Z,32.62,PM1/sensor/ee_hih/state
2025-11-08T14:08:11.207585Z,200.96,PM1/sensor/steinel_lux/state
2025-11-08T14:08:11.317335Z,10.11,PM1/sensor/steinel_dptmp/state
2025-11-08T14:08:11.317374Z,38.0,PM1/sensor/steinel_hih/state
2025-11-08T14:08:11.517765Z,64.0,PM1/sensor/steinel_voc/state
2025-11-08T14:08:14.179712Z,140.96,PM1/sensor/ee_lux/state
2025-11-08T14:08:14.784584Z,146.96,PM1/sensor/ee_lux/state
2025-11-08T14:08:16.860034Z,5494.0,PM1/sensor/ee_sviesos_spalvos_temperatura/state
2025-11-08T14:08:21.198356Z,202.88,PM1/sensor/steinel_lux/state
2025-11-08T14:08:21.306509Z,25.44,PM1/sensor/steinel_tmp/state
2025-11-08T14:08:21.306584Z,10.08,PM1/sensor/steinel_dptmp/state
2025-11-08T14:08:21.514362Z,100715.4,PM1/sensor/steinel_rel_air_pressure/state
2025-11-08T14:08:21.642158Z,67.0,PM1/sensor/steinel_voc/state
2025-11-08T14:08:21.642245Z,140.96,PM1/sensor/ee_lux/state
2025-11-08T14:08:22.063899Z,134.96,PM1/sensor/ee_lux/state
2025-11-08T14:08:26.918477Z,140.96,PM1/sensor/ee_lux/state
2025-11-08T14:08:27.707449Z,146.96,PM1/sensor/ee_lux/state
2025-11-08T14:08:31.266649Z,25.46,PM1/sensor/steinel_tmp/state
2025-11-08T14:08:31.266920Z,10.02,PM1/sensor/steinel_dptmp/state
2025-11-08T14:08:31.266997Z,37.8,PM1/sensor/steinel_hih/state
2025-11-08T14:08:31.367090Z,100715.3,PM1/sensor/steinel_rel_air_pressure/state
2025-11-08T14:08:31.471099Z,63.0,PM1/sensor/steinel_voc/state
2025-11-08T14:08:31.471162Z,206.88,PM1/sensor/steinel_lux/state
2025-11-08T14:08:34.016993Z,152.96,PM1/sensor/ee_lux/state
2025-11-08T14:08:35.616590Z,158.96,PM1/sensor/ee_lux/state
2025-11-08T14:08:39.098994Z,152.96,PM1/sensor/ee_lux/state
2025-11-08T14:08:41.265680Z,9.82,PM1/sensor/steinel_dptmp/state
2025-11-08T14:08:41.265807Z,37.3,PM1/sensor/steinel_hih/state
2025-11-08T14:08:41.391326Z,99911.0,PM1/sensor/steinel_abs_air_pressure/state
2025-11-08T14:08:41.391449Z,100716.4,PM1/sensor/steinel_rel_air_pressure/state
2025-11-08T14:08:41.503630Z,56.0,PM1/sensor/steinel_voc/state
2025-11-08T14:08:41.503888Z,204.0,PM1/sensor/steinel_lux/state
2025-11-08T14:08:46.066969Z,27.48,PM1/sensor/ee_tmp/state
2025-11-08T14:08:46.263618Z,158.96,PM1/sensor/ee_lux/state
2025-11-08T14:08:46.764729Z,165.92,PM1/sensor/ee_lux/state
2025-11-08T14:08:47.356796Z,172.0,PM1/sensor/ee_lux/state
2025-11-08T14:08:47.929931Z,177.92,PM1/sensor/ee_lux/state
2025-11-08T14:08:48.941996Z,184.0,PM1/sensor/ee_lux/state
2025-11-08T14:08:50.614984Z,189.92,PM1/sensor/ee_lux/state
2025-11-08T14:08:51.213157Z,316.96,PM1/sensor/steinel_lux/state
2025-11-08T14:08:51.213173Z,25.5,PM1/sensor/steinel_tmp/state
2025-11-08T14:08:51.316683Z,9.85,PM1/sensor/steinel_dptmp/state
2025-11-08T14:08:51.424352Z,99910.0,PM1/sensor/steinel_abs_air_pressure/state
2025-11-08T14:08:51.424378Z,100715.2,PM1/sensor/steinel_rel_air_pressure/state
2025-11-08T14:08:51.525100Z,48.0,PM1/sensor/steinel_voc/state
2025-11-08T14:08:55.404141Z,184.0,PM1/sensor/ee_lux/state
2025-11-08T14:09:01.215059Z,308.0,PM1/sensor/steinel_lux/state
2025-11-08T14:09:01.215079Z,25.46,PM1/sensor/steinel_tmp/state
2025-11-08T14:09:01.325614Z,9.86,PM1/sensor/steinel_dptmp/state
2025-11-08T14:09:01.325641Z,37.4,PM1/sensor/steinel_hih/state
2025-11-08T14:09:01.442071Z,100715.4,PM1/sensor/steinel_rel_air_pressure/state
2025-11-08T14:09:01.551414Z,43.0,PM1/sensor/steinel_voc/state
2025-11-08T14:09:03.856605Z,31.96,PM1/sensor/ee_hih/state
2025-11-08T14:09:07.344712Z,177.92,PM1/sensor/ee_lux/state
2025-11-08T14:09:11.154112Z,301.92,PM1/sensor/steinel_lux/state
2025-11-08T14:09:11.249647Z,9.9,PM1/sensor/steinel_dptmp/state
2025-11-08T14:09:11.346022Z,37.5,PM1/sensor/steinel_hih/state
2025-11-08T14:09:11.346045Z,99911.0,PM1/sensor/steinel_abs_air_pressure/state
2025-11-08T14:09:11.453899Z,100716.4,PM1/sensor/steinel_rel_air_pressure/state
2025-11-08T14:09:11.454153Z,41.0,PM1/sensor/steinel_voc/state
2025-11-08T14:09:16.934234Z,5499.0,PM1/sensor/ee_sviesos_spalvos_temperatura/state
2025-11-08T14:09:20.710294Z,184.0,PM1/sensor/ee_lux/state
2025-11-08T14:09:21.191340Z,306.88,PM1/sensor/steinel_lux/state
2025-11-08T14:09:21.286075Z,25.48,PM1/sensor/steinel_tmp/state
2025-11-08T14:09:21.286108Z,9.95,PM1/sensor/steinel_dptmp/state
2025-11-08T14:09:21.286128Z,37.58,PM1/sensor/steinel_hih/state
2025-11-08T14:09:21.382469Z,100716.3,PM1/sensor/steinel_rel_air_pressure/state
2025-11-08T14:09:21.484476Z,43.0,PM1/sensor/steinel_voc/state
2025-11-08T14:09:31.227776Z,308.0,PM1/sensor/steinel_lux/state
2025-11-08T14:09:31.227890Z,25.46,PM1/sensor/steinel_tmp/state
2025-11-08T14:09:31.227931Z,9.98,PM1/sensor/steinel_dptmp/state
2025-11-08T14:09:31.355136Z,37.7,PM1/sensor/steinel_hih/state
2025-11-08T14:09:31.355190Z,99912.0,PM1/sensor/steinel_abs_air_pressure/state
2025-11-08T14:09:31.355217Z,100717.4,PM1/sensor/steinel_rel_air_pressure/state
2025-11-08T14:09:35.704667Z,180.0,PM1/sensor/ee_lux/state
2025-11-08T14:09:41.152940Z,314.88,PM1/sensor/steinel_lux/state
2025-11-08T14:09:41.262622Z,25.48,PM1/sensor/steinel_tmp/state
2025-11-08T14:09:41.262680Z,10.03,PM1/sensor/steinel_dptmp/state
2025-11-08T14:09:41.362050Z,37.8,PM1/sensor/steinel_hih/state
2025-11-08T14:09:41.362078Z,99911.0,PM1/sensor/steinel_abs_air_pressure/state
2025-11-08T14:09:41.362097Z,100716.3,PM1/sensor/steinel_rel_air_pressure/state
2025-11-08T14:09:41.479995Z,45.0,PM1/sensor/steinel_voc/state
2025-11-08T14:09:42.077289Z,185.92,PM1/sensor/ee_lux/state
2025-11-08T14:09:44.407393Z,180.0,PM1/sensor/ee_lux/state
2025-11-08T14:09:46.000737Z,27.5,PM1/sensor/ee_tmp/state
2025-11-08T14:09:48.175279Z,185.92,PM1/sensor/ee_lux/state
2025-11-08T14:09:51.196328Z,318.88,PM1/sensor/steinel_lux/state
2025-11-08T14:09:51.196367Z,25.5,PM1/sensor/steinel_tmp/state
2025-11-08T14:09:51.299521Z,10.02,PM1/sensor/steinel_dptmp/state
2025-11-08T14:09:51.299597Z,37.7,PM1/sensor/steinel_hih/state
2025-11-08T14:09:51.400328Z,100716.2,PM1/sensor/steinel_rel_air_pressure/state
2025-11-08T14:09:51.511357Z,42.0,PM1/sensor/steinel_voc/state
2025-11-08T14:09:54.505937Z,180.0,PM1/sensor/ee_lux/state
2025-11-08T14:09:55.137943Z,173.92,PM1/sensor/ee_lux/state
2025-11-08T14:09:57.448750Z,180.0,PM1/sensor/ee_lux/state
2025-11-08T14:10:01.228367Z,306.88,PM1/sensor/steinel_lux/state
2025-11-08T14:10:01.228492Z,25.48,PM1/sensor/steinel_tmp/state
2025-11-08T14:10:01.228531Z,10.03,PM1/sensor/steinel_dptmp/state
2025-11-08T14:10:01.353088Z,37.8,PM1/sensor/steinel_hih/state
2025-11-08T14:10:01.353155Z,100716.3,PM1/sensor/steinel_rel_air_pressure/state
2025-11-08T14:10:01.475791Z,43.0,PM1/sensor/steinel_voc/state
2025-11-08T14:10:02.096305Z,185.92,PM1/sensor/ee_lux/state
2025-11-08T14:10:03.731444Z,32.26,PM1/sensor/ee_hih/state
2025-11-08T14:10:11.112291Z,25.5,PM1/sensor/steinel_tmp/state
2025-11-08T14:10:11.209202Z,10.09,PM1/sensor/steinel_dptmp/state
2025-11-08T14:10:11.209246Z,37.9,PM1/sensor/steinel_hih/state
2025-11-08T14:10:11.313960Z,99912.0,PM1/sensor/steinel_abs_air_pressure/state
2025-11-08T14:10:11.313994Z,100717.3,PM1/sensor/steinel_rel_air_pressure/state
2025-11-08T14:10:11.410714Z,44.0,PM1/sensor/steinel_voc/state
2025-11-08T14:10:11.410740Z,285.92,PM1/sensor/steinel_lux/state
2025-11-08T14:10:17.013978Z,186.88,PM1/sensor/ee_lux/state
2025-11-08T14:10:17.124538Z,5508.0,PM1/sensor/ee_sviesos_spalvos_temperatura/state
2025-11-08T14:10:18.587007Z,180.96,PM1/sensor/ee_lux/state
2025-11-08T14:10:19.497914Z,174.88,PM1/sensor/ee_lux/state
2025-11-08T14:10:20.111770Z,168.96,PM1/sensor/ee_lux/state
2025-11-08T14:10:21.183473Z,281.92,PM1/sensor/steinel_lux/state
2025-11-08T14:10:21.183517Z,25.46,PM1/sensor/steinel_tmp/state
2025-11-08T14:10:21.287262Z,10.1,PM1/sensor/steinel_dptmp/state
2025-11-08T14:10:21.287287Z,38.0,PM1/sensor/steinel_hih/state
2025-11-08T14:10:21.389475Z,100717.4,PM1/sensor/steinel_rel_air_pressure/state
2025-11-08T14:10:22.319243Z,174.88,PM1/sensor/ee_lux/state
2025-11-08T14:10:24.299056Z,180.96,PM1/sensor/ee_lux/state
2025-11-08T14:10:25.481322Z,186.88,PM1/sensor/ee_lux/state
2025-11-08T14:10:28.001271Z,180.96,PM1/sensor/ee_lux/state
2025-11-08T14:10:30.353788Z,186.88,PM1/sensor/ee_lux/state
2025-11-08T14:10:31.144981Z,324.0,PM1/sensor/steinel_lux/state
2025-11-08T14:10:31.145014Z,25.48,PM1/sensor/steinel_tmp/state
2025-11-08T14:10:31.247498Z,10.03,PM1/sensor/steinel_dptmp/state
2025-11-08T14:10:31.247530Z,37.8,PM1/sensor/steinel_hih/state
2025-11-08T14:10:31.343717Z,100717.3,PM1/sensor/steinel_rel_air_pressure/state
2025-11-08T14:10:31.447511Z,46.0,PM1/sensor/steinel_voc/state
2025-11-08T14:10:41.158207Z,25.5,PM1/sensor/steinel_tmp/state
2025-11-08T14:10:41.158243Z,10.02,PM1/sensor/steinel_dptmp/state
2025-11-08T14:10:41.267417Z,37.7,PM1/sensor/steinel_hih/state
2025-11-08T14:10:42.462445Z,180.96,PM1/sensor/ee_lux/state
2025-11-08T14:10:51.144445Z,302.88,PM1/sensor/steinel_lux/state
2025-11-08T14:10:51.253826Z,25.48,PM1/sensor/steinel_tmp/state
2025-11-08T14:10:51.253935Z,10.0,PM1/sensor/steinel_dptmp/state
2025-11-08T14:10:51.446801Z,48.0,PM1/sensor/steinel_voc/state
2025-11-08T14:10:54.525647Z,174.88,PM1/sensor/ee_lux/state
2025-11-08T14:11:01.151687Z,288.96,PM1/sensor/steinel_lux/state
2025-11-08T14:11:01.266222Z,99913.0,PM1/sensor/steinel_abs_air_pressure/state
2025-11-08T14:11:01.367768Z,100718.3,PM1/sensor/steinel_rel_air_pressure/state
2025-11-08T14:11:01.367873Z,54.0,PM1/sensor/steinel_voc/state
2025-11-08T14:11:02.347196Z,180.96,PM1/sensor/ee_lux/state
2025-11-08T14:11:03.753937Z,32.42,PM1/sensor/ee_hih/state
2025-11-08T14:11:04.588429Z,186.88,PM1/sensor/ee_lux/state
2025-11-08T14:11:11.143930Z,25.5,PM1/sensor/steinel_tmp/state
2025-11-08T14:11:11.143957Z,10.02,PM1/sensor/steinel_dptmp/state
2025-11-08T14:11:11.344995Z,58.0,PM1/sensor/steinel_voc/state
2025-11-08T14:11:11.345024Z,314.88,PM1/sensor/steinel_lux/state
2025-11-08T14:11:13.231941Z,180.96,PM1/sensor/ee_lux/state
2025-11-08T14:11:14.171645Z,174.88,PM1/sensor/ee_lux/state
2025-11-08T14:11:15.688437Z,168.96,PM1/sensor/ee_lux/state
2025-11-08T14:11:17.201294Z,5512.0,PM1/sensor/ee_sviesos_spalvos_temperatura/state
2025-11-08T14:11:21.106753Z,272.0,PM1/sensor/steinel_lux/state
2025-11-08T14:11:21.201367Z,9.97,PM1/sensor/steinel_dptmp/state
2025-11-08T14:11:21.201394Z,37.58,PM1/sensor/steinel_hih/state
2025-11-08T14:11:21.396799Z,60.0,PM1/sensor/steinel_voc/state
2025-11-08T14:11:30.646571Z,164.0,PM1/sensor/ee_lux/state
2025-11-08T14:11:30.951296Z,24.0,PM1/sensor/ee_siltos_spalvos_kiekis/state
2025-11-08T14:11:31.524428Z,10.06,PM1/sensor/steinel_dptmp/state
2025-11-08T14:11:31.524483Z,37.8,PM1/sensor/steinel_hih/state
2025-11-08T14:11:31.524614Z,59.0,PM1/sensor/steinel_voc/state
2025-11-08T14:11:31.524985Z,242.88,PM1/sensor/steinel_lux/state
2025-11-08T14:11:41.141592Z,10.01,PM1/sensor/steinel_dptmp/state
2025-11-08T14:11:41.141615Z,37.7,PM1/sensor/steinel_hih/state
2025-11-08T14:11:41.236911Z,99914.0,PM1/sensor/steinel_abs_air_pressure/state
2025-11-08T14:11:41.236937Z,100719.3,PM1/sensor/steinel_rel_air_pressure/state
2025-11-08T14:11:41.336624Z,58.0,PM1/sensor/steinel_voc/state
2025-11-08T14:11:41.336689Z,261.92,PM1/sensor/steinel_lux/state
2025-11-08T14:11:45.591831Z,166.88,PM1/sensor/ee_lux/state
2025-11-08T14:11:49.973244Z,160.96,PM1/sensor/ee_lux/state
2025-11-08T14:11:50.765089Z,154.96,PM1/sensor/ee_lux/state
2025-11-08T14:11:51.065781Z,264.96,PM1/sensor/steinel_lux/state
2025-11-08T14:11:51.169123Z,9.97,PM1/sensor/steinel_dptmp/state
2025-11-08T14:11:51.264290Z,37.58,PM1/sensor/steinel_hih/state
2025-11-08T14:11:52.566466Z,160.96,PM1/sensor/ee_lux/state
2025-11-08T14:11:53.069956Z,168.0,PM1/sensor/ee_lux/state
2025-11-08T14:11:53.472330Z,173.92,PM1/sensor/ee_lux/state
2025-11-08T14:11:55.097471Z,180.0,PM1/sensor/ee_lux/state
2025-11-08T14:12:01.106530Z,9.93,PM1/sensor/steinel_dptmp/state
2025-11-08T14:12:01.206659Z,37.5,PM1/sensor/steinel_hih/state
2025-11-08T14:12:01.206686Z,99913.0,PM1/sensor/steinel_abs_air_pressure/state
2025-11-08T14:12:01.310079Z,100718.3,PM1/sensor/steinel_rel_air_pressure/state
2025-11-08T14:12:01.310207Z,56.0,PM1/sensor/steinel_voc/state
2025-11-08T14:12:01.407496Z,300.0,PM1/sensor/steinel_lux/state
2025-11-08T14:12:03.642036Z,32.02,PM1/sensor/ee_hih/state
2025-11-08T14:12:09.544574Z,173.92,PM1/sensor/ee_lux/state
2025-11-08T14:12:11.136967Z,9.9,PM1/sensor/steinel_dptmp/state
2025-11-08T14:12:11.137056Z,37.4,PM1/sensor/steinel_hih/state
2025-11-08T14:12:11.247433Z,99912.0,PM1/sensor/steinel_abs_air_pressure/state
2025-11-08T14:12:11.247498Z,100717.3,PM1/sensor/steinel_rel_air_pressure/state
2025-11-08T14:12:11.349138Z,52.0,PM1/sensor/steinel_voc/state
2025-11-08T14:12:11.349226Z,276.96,PM1/sensor/steinel_lux/state
2025-11-08T14:12:17.356470Z,5517.0,PM1/sensor/ee_sviesos_spalvos_temperatura/state
2025-11-08T14:12:21.105568Z,300.96,PM1/sensor/steinel_lux/state
2025-11-08T14:12:21.105608Z,9.94,PM1/sensor/steinel_dptmp/state
2025-11-08T14:12:21.202547Z,37.5,PM1/sensor/steinel_hih/state
2025-11-08T14:12:21.202632Z,99911.0,PM1/sensor/steinel_abs_air_pressure/state
2025-11-08T14:12:21.302854Z,100716.2,PM1/sensor/steinel_rel_air_pressure/state
2025-11-08T14:12:21.302965Z,50.0,PM1/sensor/steinel_voc/state
2025-11-08T14:12:24.418359Z,176.0,PM1/sensor/ee_lux/state
2025-11-08T14:12:31.081212Z,296.96,PM1/sensor/steinel_lux/state
2025-11-08T14:12:31.191245Z,9.89,PM1/sensor/steinel_dptmp/state
2025-11-08T14:12:31.191306Z,37.4,PM1/sensor/steinel_hih/state
2025-11-08T14:12:31.387450Z,46.0,PM1/sensor/steinel_voc/state
2025-11-08T14:12:38.495327Z,181.92,PM1/sensor/ee_lux/state
2025-11-08T14:12:41.066988Z,25.52,PM1/sensor/steinel_tmp/state
2025-11-08T14:12:41.067043Z,9.96,PM1/sensor/steinel_dptmp/state
2025-11-08T14:12:41.067081Z,37.5,PM1/sensor/steinel_hih/state
2025-11-08T14:12:41.186763Z,99912.0,PM1/sensor/steinel_abs_air_pressure/state
2025-11-08T14:12:41.186793Z,100717.2,PM1/sensor/steinel_rel_air_pressure/state
2025-11-08T14:12:41.322369Z,312.96,PM1/sensor/steinel_lux/state
2025-11-08T14:12:45.976416Z,27.52,PM1/sensor/ee_tmp/state
2025-11-08T14:12:48.866814Z,176.0,PM1/sensor/ee_lux/state
2025-11-08T14:12:51.028221Z,314.88,PM1/sensor/steinel_lux/state
2025-11-08T14:12:51.153660Z,25.5,PM1/sensor/steinel_tmp/state
2025-11-08T14:12:51.153700Z,9.94,PM1/sensor/steinel_dptmp/state
2025-11-08T14:12:51.263674Z,100717.3,PM1/sensor/steinel_rel_air_pressure/state
2025-11-08T14:12:51.367053Z,45.0,PM1/sensor/steinel_voc/state
2025-11-08T14:12:52.273406Z,181.92,PM1/sensor/ee_lux/state
2025-11-08T14:13:01.018458Z,25.48,PM1/sensor/steinel_tmp/state
2025-11-08T14:13:01.119937Z,9.87,PM1/sensor/steinel_dptmp/state
2025-11-08T14:13:01.120020Z,37.4,PM1/sensor/steinel_hih/state
2025-11-08T14:13:01.231114Z,44.0,PM1/sensor/steinel_voc/state
2025-11-08T14:13:01.343669Z,316.96,PM1/sensor/steinel_lux/state
2025-11-08T14:13:03.596396Z,31.96,PM1/sensor/ee_hih/state
2025-11-08T14:13:07.199477Z,176.96,PM1/sensor/ee_lux/state
2025-11-08T14:13:11.064945Z,25.5,PM1/sensor/steinel_tmp/state
2025-11-08T14:13:11.064974Z,9.93,PM1/sensor/steinel_dptmp/state
2025-11-08T14:13:11.064995Z,37.5,PM1/sensor/steinel_hih/state
2025-11-08T14:13:11.305065Z,42.0,PM1/sensor/steinel_voc/state
2025-11-08T14:13:11.305084Z,297.92,PM1/sensor/steinel_lux/state
2025-11-08T14:13:17.481362Z,5526.0,PM1/sensor/ee_sviesos_spalvos_temperatura/state
2025-11-08T14:13:21.001467Z,296.96,PM1/sensor/steinel_lux/state
2025-11-08T14:13:21.098301Z,25.48,PM1/sensor/steinel_tmp/state
2025-11-08T14:13:21.098357Z,9.92,PM1/sensor/steinel_dptmp/state
2025-11-08T14:13:21.195135Z,99913.0,PM1/sensor/steinel_abs_air_pressure/state
2025-11-08T14:13:21.195162Z,100718.3,PM1/sensor/steinel_rel_air_pressure/state
2025-11-08T14:13:25.671661Z,182.88,PM1/sensor/ee_lux/state
2025-11-08T14:13:26.436778Z,188.96,PM1/sensor/ee_lux/state
2025-11-08T14:13:31.044363Z,25.52,PM1/sensor/steinel_tmp/state
2025-11-08T14:13:31.141392Z,9.99,PM1/sensor/steinel_dptmp/state
2025-11-08T14:13:31.141424Z,37.58,PM1/sensor/steinel_hih/state
2025-11-08T14:13:31.251563Z,100718.2,PM1/sensor/steinel_rel_air_pressure/state
2025-11-08T14:13:31.353977Z,41.0,PM1/sensor/steinel_voc/state
2025-11-08T14:13:31.354014Z,317.92,PM1/sensor/steinel_lux/state
2025-11-08T14:13:33.404341Z,182.88,PM1/sensor/ee_lux/state
2025-11-08T14:13:34.121509Z,176.96,PM1/sensor/ee_lux/state
2025-11-08T14:13:34.611466Z,169.92,PM1/sensor/ee_lux/state
2025-11-08T14:13:35.118025Z,164.0,PM1/sensor/ee_lux/state
2025-11-08T14:13:40.992180Z,25.5,PM1/sensor/steinel_tmp/state
2025-11-08T14:13:41.103786Z,10.02,PM1/sensor/steinel_dptmp/state
2025-11-08T14:13:41.103903Z,37.7,PM1/sensor/steinel_hih/state
2025-11-08T14:13:41.103950Z,99912.0,PM1/sensor/steinel_abs_air_pressure/state
2025-11-08T14:13:41.206817Z,100717.3,PM1/sensor/steinel_rel_air_pressure/state
2025-11-08T14:13:41.306114Z,43.0,PM1/sensor/steinel_voc/state
2025-11-08T14:13:41.306250Z,264.0,PM1/sensor/steinel_lux/state
2025-11-08T14:13:49.590772Z,169.92,PM1/sensor/ee_lux/state
2025-11-08T14:13:50.994715Z,282.88,PM1/sensor/steinel_lux/state
2025-11-08T14:13:51.144931Z,25.52,PM1/sensor/steinel_tmp/state
2025-11-08T14:13:51.144991Z,10.0,PM1/sensor/steinel_dptmp/state
2025-11-08T14:13:51.145083Z,37.58,PM1/sensor/steinel_hih/state
2025-11-08T14:13:51.252777Z,99913.0,PM1/sensor/steinel_abs_air_pressure/state
2025-11-08T14:13:51.252812Z,100718.2,PM1/sensor/steinel_rel_air_pressure/state
2025-11-08T14:13:51.364544Z,45.0,PM1/sensor/steinel_voc/state
2025-11-08T14:13:54.760883Z,164.0,PM1/sensor/ee_lux/state
2025-11-08T14:13:58.220663Z,169.92,PM1/sensor/ee_lux/state
2025-11-08T14:14:01.029579Z,25.5,PM1/sensor/steinel_tmp/state
2025-11-08T14:14:01.029738Z,10.01,PM1/sensor/steinel_dptmp/state
2025-11-08T14:14:01.131351Z,37.7,PM1/sensor/steinel_hih/state
2025-11-08T14:14:01.131726Z,100718.3,PM1/sensor/steinel_rel_air_pressure/state
2025-11-08T14:14:01.244565Z,285.92,PM1/sensor/steinel_lux/state
2025-11-08T14:14:03.499259Z,31.94,PM1/sensor/ee_hih/state
2025-11-08T14:14:11.024400Z,25.52,PM1/sensor/steinel_tmp/state
2025-11-08T14:14:11.024428Z,10.03,PM1/sensor/steinel_dptmp/state
2025-11-08T14:14:11.125777Z,99912.0,PM1/sensor/steinel_abs_air_pressure/state
2025-11-08T14:14:11.125795Z,100717.2,PM1/sensor/steinel_rel_air_pressure/state
2025-11-08T14:14:11.225136Z,47.0,PM1/sensor/steinel_voc/state
2025-11-08T14:14:11.225180Z,280.96,PM1/sensor/steinel_lux/state
2025-11-08T14:14:13.174030Z,170.88,PM1/sensor/ee_lux/state
2025-11-08T14:14:17.681142Z,5530.0,PM1/sensor/ee_sviesos_spalvos_temperatura/state
2025-11-08T14:14:20.987765Z,284.96,PM1/sensor/steinel_lux/state
2025-11-08T14:14:21.084132Z,9.96,PM1/sensor/steinel_dptmp/state
2025-11-08T14:14:21.084159Z,37.5,PM1/sensor/steinel_hih/state
2025-11-08T14:14:22.186040Z,164.96,PM1/sensor/ee_lux/state
2025-11-08T14:14:22.711862Z,158.96,PM1/sensor/ee_lux/state
2025-11-08T14:14:23.314856Z,152.96,PM1/sensor/ee_lux/state
2025-11-08T14:14:23.806462Z,144.96,PM1/sensor/ee_lux/state
2025-11-08T14:14:24.297840Z,134.96,PM1/sensor/ee_lux/state
2025-11-08T14:14:24.789657Z,124.96,PM1/sensor/ee_lux/state
2025-11-08T14:14:25.290940Z,112.96,PM1/sensor/ee_lux/state
2025-11-08T14:14:25.813019Z,102.96,PM1/sensor/ee_lux/state
2025-11-08T14:14:26.309990Z,92.96,PM1/sensor/ee_lux/state
2025-11-08T14:14:26.810766Z,84.96,PM1/sensor/ee_lux/state
2025-11-08T14:14:27.807122Z,90.96,PM1/sensor/ee_lux/state
2025-11-08T14:14:28.321854Z,100.96,PM1/sensor/ee_lux/state
2025-11-08T14:14:28.799813Z,114.96,PM1/sensor/ee_lux/state
2025-11-08T14:14:29.286957Z,132.96,PM1/sensor/ee_lux/state
2025-11-08T14:14:29.885284Z,146.0,PM1/sensor/ee_lux/state
2025-11-08T14:14:30.306394Z,156.0,PM1/sensor/ee_lux/state
2025-11-08T14:14:30.753660Z,165.92,PM1/sensor/ee_lux/state
2025-11-08T14:14:30.966876Z,276.96,PM1/sensor/steinel_lux/state
2025-11-08T14:14:31.069531Z,25.5,PM1/sensor/steinel_tmp/state
2025-11-08T14:14:31.069711Z,76.0,PM1/sensor/ee_saltos_spalvos_kiekis/state
2025-11-08T14:14:31.069734Z,9.94,PM1/sensor/steinel_dptmp/state
2025-11-08T14:14:31.174137Z,100717.3,PM1/sensor/steinel_rel_air_pressure/state
2025-11-08T14:14:31.377961Z,46.0,PM1/sensor/steinel_voc/state
2025-11-08T14:14:31.476469Z,172.0,PM1/sensor/ee_lux/state
2025-11-08T14:14:38.497285Z,177.92,PM1/sensor/ee_lux/state
2025-11-08T14:14:40.986369Z,314.88,PM1/sensor/steinel_lux/state
2025-11-08T14:14:40.986422Z,25.54,PM1/sensor/steinel_tmp/state
2025-11-08T14:14:41.084778Z,9.97,PM1/sensor/steinel_dptmp/state
2025-11-08T14:14:41.084822Z,99913.0,PM1/sensor/steinel_abs_air_pressure/state
2025-11-08T14:14:41.204284Z,100718.2,PM1/sensor/steinel_rel_air_pressure/state
2025-11-08T14:14:45.279489Z,172.0,PM1/sensor/ee_lux/state
2025-11-08T14:14:47.449895Z,165.92,PM1/sensor/ee_lux/state
2025-11-08T14:14:50.950273Z,302.88,PM1/sensor/steinel_lux/state
2025-11-08T14:14:51.045368Z,25.52,PM1/sensor/steinel_tmp/state
2025-11-08T14:14:51.045383Z,9.95,PM1/sensor/steinel_dptmp/state
2025-11-08T14:14:51.242865Z,45.0,PM1/sensor/steinel_voc/state
2025-11-08T14:14:51.878506Z,172.0,PM1/sensor/ee_lux/state
2025-11-08T14:14:53.393514Z,177.92,PM1/sensor/ee_lux/state
2025-11-08T14:14:54.606835Z,184.0,PM1/sensor/ee_lux/state
2025-11-08T14:14:56.793285Z,177.92,PM1/sensor/ee_lux/state
2025-11-08T14:14:57.387265Z,169.92,PM1/sensor/ee_lux/state
2025-11-08T14:14:57.786025Z,162.0,PM1/sensor/ee_lux/state
2025-11-08T14:14:58.306296Z,154.0,PM1/sensor/ee_lux/state
2025-11-08T14:15:00.950981Z,265.92,PM1/sensor/steinel_lux/state
2025-11-08T14:15:01.053153Z,9.99,PM1/sensor/steinel_dptmp/state
2025-11-08T14:15:01.053177Z,37.58,PM1/sensor/steinel_hih/state
2025-11-08T14:15:01.376079Z,148.0,PM1/sensor/ee_lux/state
2025-11-08T14:15:03.501073Z,154.0,PM1/sensor/ee_lux/state
2025-11-08T14:15:03.501146Z,32.38,PM1/sensor/ee_hih/state
2025-11-08T14:15:04.863352Z,160.0,PM1/sensor/ee_lux/state
